time_s,theta_rad,omega_rad_s
5.185185185185185,-0.7800349489605306,-0.1810034328097745
5.195195195195195,-0.781494809895375,-0.11182354297827835
5.205205205205205,-0.7822662263266236,-0.042609837825441935
5.215215215215215,-0.7823537728932259,0.02662400128065634
5.225225225225225,-0.7817580829599633,0.0958509617857666
5.235235235235235,-0.7804773937033658,0.1650213428483594
5.245245245245245,-0.7785106014132583,0.2340851443857605
5.255255255255255,-0.7758572614927607,0.30299206707415094
5.265265265265265,-0.7725175884582881,0.37169151234856707
5.275275275275275,-0.7684924559395506,0.4401325824029003
5.285285285285285,-0.7637833966795534,0.5082640801898973
5.295295295295295,-0.7583926025345967,0.5760345094211601
5.305305305305305,-0.7523229244742757,0.6433920745671458
5.315315315315315,-0.7455778725814808,0.7102846808571669
5.325325325325325,-0.7381616160523975,0.7766599342793907
5.335335335335335,-0.730078983196506,0.8424651415808402
5.345345345345345,-0.721335461436582,0.9076473102673935
5.355355355355355,-0.7119371973086961,0.9721531486037838
5.365365365365365,-0.7018909964622138,1.0359290656136
5.375375375375375,-0.6912043236597958,1.0989211710792852
5.385385385385385,-0.6798853027773979,1.1610752755421385
5.395395395395395,-0.667942716804271,1.2223368903023146
5.405405405405405,-0.6553860078429607,1.2826512274188226
5.415415415415415,-0.6422252771093082,1.3419631997095265
5.425425425425425,-0.6284712849324493,1.4002174207511473
5.435435435435435,-0.6141354507548152,1.4573582048792597
5.445445445445445,-0.5992298531321318,1.5133295671882931
5.455455455455455,-0.5837672297334204,1.5680752235315347
5.465465465465465,-0.5677609773409973,1.6215385905211235
5.475475475475475,-0.5512251518504735,1.673662785528057
5.485485485485485,-0.5341744682707554,1.7243906266821856
5.495495495495495,-0.5166243007240446,1.7736646328722154
5.505505505505505,-0.49859068244583743,1.821427023745709
5.515515515515515,-0.4800903057849253,1.8676197197090831
5.525525525525525,-0.46114052220339496,1.9121843419276092
5.535535535535535,-0.44175934227662794,1.9550622123254147
5.545545545545545,-0.4219654356933007,1.996194353585483
5.555555555555555,-0.4017781312553856,2.0355214891496516
5.565565565565565,-0.38121184293818927,2.0730109131804406
5.575575575575575,-0.36027699009763214,2.108649391881346
5.585585585585585,-0.3389941222412016,2.142376836674044
5.595595595595595,-0.3173841458237595,2.1741360052251935
5.605605605605605,-0.2954681138756937,2.2038735401995133
5.615615615615615,-0.27326722600291853,2.231539969259782
5.625625625625625,-0.2508028283868742,2.257089705066839
5.635635635635635,-0.22809641378452733,2.2804810452795836
5.645645645645645,-0.20516962152837054,2.301676172554976
5.655655655655655,-0.18204423752642268,2.320641154548036
5.665665665665665,-0.158742194262229,2.337345943911844
5.675675675675675,-0.13528557079486042,2.3517643782975406
5.685685685685685,-0.11169659275891464,2.3638741803543266
5.6956956956956954,-0.08799763236451508,2.3736569577294637
5.7057057057057055,-0.06421120839731154,2.3810982030682726
5.7157157157157155,-0.04035998621848008,2.3861872940141353
5.7257257257257255,-0.016466777764722718,2.388917493208494
5.7357357357357355,0.007445458451732223,2.3892859482908504
5.7457457457457455,0.03135361734313041,2.387293691898768
5.7557557557557555,0.055234447246190976,2.3829456416678685
5.7657657657657655,0.0790645499221071,2.376250600231836
5.7757757757757755,0.10282038055654585,2.3672212552224137
5.7857857857857855,0.126478247759648,2.3558741792694047
5.7957957957957955,0.15001431356602835,2.342229830000673
5.8058058058058055,0.1734045934347751,2.3263125500421435
5.8158158158158155,0.19662495624945053,2.3081505670177997
