q1,q2,q1t,q2t,q1tt,q2tt,E
-0.0025732716211063246,0.5547358758435651,1.6076648694391247,5.888883220068811,18.70513981497716,-22.408814614879343,3.1895908136903017e-10
0.0015052625214280468,0.5693916752298472,1.654299016244265,5.832814906745467,18.59066178177861,-22.43337107660852,3.2006042260945833e-10
0.005700039862914889,0.583907199529114,1.7006309353686844,5.7766940973722045,18.463599870747988,-22.450987965354297,2.999165360506595e-10
0.010010266412977685,0.5982823380307636,1.7466304907982315,5.720536788137656,18.32500635045167,-22.462732494812087,3.006768167779228e-10
0.014435076041807044,0.6125170167886793,1.7922700844255341,5.664356440047533,18.175859517849638,-22.46956623841757,2.9839952730981167e-10
0.01897353658884658,0.6266111926213662,1.8375244762889562,5.608164234891214,18.01706777315613,-22.47235158232656,2.866649140287336e-10
0.023624655550854693,0.6405648477091479,1.8823706149363415,5.551969315214001,17.849473783449977,-22.471858203733838,2.650999419984146e-10
0.02838738534831663,0.6543779847811679,1.9267874782822323,5.495779008109497,17.673858656751616,-22.468769479531097,2.5362112410221016e-10
0.03326062820957794,0.6680506228407184,1.9707559248157411,5.439599033186439,17.49094606414758,-22.463688750884963,2.751434635683836e-10
0.03824324070856531,0.6815827933825391,2.014258555055114,5.383433695025993,17.30140626084448,-22.457145387209966,2.9621460839734937e-10
0.04333403795762424,0.6949745370794531,2.057279582885901,5.327286060805576,17.105859970501083,-22.449600608949893,3.0052049737605557e-10
0.048531797478012964,0.7082259009038353,2.09980471631034,5.271158123823142,16.904882106184505,-22.441453040449836,3.0394531336241926e-10
0.05383526280616176,0.7213369356266444,2.1418210474170296,5.215050953293967,16.699005307255593,-22.433043973811515,3.1868196970208373e-10
0.05924314682814126,0.7343076936786505,2.183316950877181,5.158964831453229,16.488723281959594,-22.424662334398125,3.1085534146768623e-10
0.06475413486464787,0.747138227343922,2.2242819905570173,5.102899378632329,16.274493948807194,-22.416549344517318,2.681801447579346e-10
0.070366887530218,0.7598285872537404,2.264706833732788,5.046853667047662,16.05674237435466,-22.408902886966402,2.4578028501309745e-10
0.07608004339659362,0.7723788211445273,2.3045831724096923,4.990826324002912,15.835863508234942,-22.40188157406599,2.857944991774275e-10
0.08189222147987973,0.7847889728513785,2.343903651236333,4.934815625244958,15.612224719415448,-22.39560853106497,3.054942965263763e-10
0.08780202351630197,0.7970590815532027,2.382661801480068,4.87881957935454,15.38616814118851,-22.39017490573002,3.076223720199778e-10
0.093808036109472,0.8091891811961333,2.420851980665103,4.822836003572439,15.158012829976084,-22.385643115441386,3.219930988507258e-10
0.09990883272951408,0.8211793001000581,2.4584693173935612,4.766862591816613,14.9280567475009,-22.382049845854286,3.6500225064628466e-10
0.10610297558087947,0.8330294607245212,2.4955096608984597,4.710896975507958,14.696578575385345,-22.379408815007857,3.7480063497241645e-10
0.1123890173414123,0.8447396795845683,2.5319695349199742,4.654936777817317,14.463839371995189,-22.377713317198864,3.0043167953408556e-10
0.11876550278878092,0.8563099672967487,2.567846095548794,4.598979661802881,14.230084080863081,-22.376938560517537,1.9165469211657182e-10
0.12523097033184585,0.8677403287343395,2.6031370926825494,4.543023372899367,13.995542900117103,-22.37704381165689,1.802256122118706e-10
0.1317839534644944,0.8790307632707832,2.637840834741061,4.487065776220753,13.760432522329,-22.377974361157133,2.878373095427378e-10
0.1384229821347603,0.8901812651098904,2.6719561562968055,4.431104889213493,13.52495725465962,-22.379663322072112,3.147526683733304e-10
0.14514658398125582,0.9011918237344726,2.705482388396468,4.375138910155758,13.28931002930261,-22.38203327502871,3.192788256001222e-10
0.15195328556531743,0.912062424371087,2.7384193312604066,4.319166242516061,13.053673309816016,-22.384997769100178,3.296598549695773e-10
0.15884161350858883,0.9227930485334479,2.7707672291539795,4.263185515793767,12.818219903876178,-22.388462690832156,3.8915004552109167e-10
0.1658100955787492,0.9333836746059614,2.802526747174217,4.207195603062165,12.583113689267769,-22.392327510780984,4.5776005208608694e-10
0.17285726171308327,0.9438342784725555,2.833698949729847,4.151195635599373,12.348510260867073,-22.396486417164603,4.461639946384821e-10
0.17998164498669597,0.9541448341818202,2.8642852805517314,4.095185014827467,12.114557505223496,-22.40082934524271,3.0678748430545966e-10
0.1871817825329209,0.9643153146387741,2.894287544070974,4.039163421776917,11.881396108959121,-22.405242910375836,1.0940226502498263e-10
0.1944562164235421,0.9743456923136807,2.923707888002281,3.9831308242928167,11.649160006836494,-22.409611252070082,3.256417357988539e-11
0.2018034945163795,0.9842359399582317,2.9525487869698455,3.9270874821999873,11.417976774979557,-22.41381679568685,1.9515056237651152e-10
0.20922217127387746,0.993986031322954,2.9808130270161772,3.8710339506593434,11.187967974456686,-22.41774093797293,3.0822633334537386e-10
0.2167108084842555,1.0035959419305123,3.0085036909537832,3.8149710821317875,10.959249451450194,-22.42126466361442,3.490789879379008e-10
0.22426797599583878,1.013065649809733,3.0356241444245073,3.758900026625814,10.731931595664058,-22.4242690959385,3.4852476460400794e-10
0.23189225241364333,1.0223951362378996,3.062178022509143,3.7028222307538066,10.506119562664335,-22.426635987530595,3.6427394434213056e-10
0.23958222575630184,1.0315843864786922,3.088169216908051,3.646739435563127,10.281913463440263,-22.428248155298064,4.575468892653589e-10
0.2473364940854796,1.040633390510405,3.113601863533288,3.590653673362246,10.059408524642585,-22.42898986370225,6.084732717681618e-10
0.25515366610111057,1.0495421437495263,3.138480330457779,3.534567263686995,9.83869522273818,-22.428747160008314,7.177511918143864e-10
0.26303236170460625,1.0583106477661186,3.1628092061723474,3.4784828084971413,9.619859394829442,-22.427408164907806,6.649862882568414e-10
0.27097121253222867,1.0669389109874705,3.1865932881015713,3.42240318669321,9.402982328662754,-22.424863321568143,3.920597180240293e-10
0.27896886246081903,1.075426949386497,3.2098375713293907,3.3663315480434717,9.188140834138459,-22.421005605884353,-2.545164079492679e-11
0.2870239680880269,1.0837747871513117,3.2325472374852855,3.310271306611366,8.975407298435172,-22.415730700448954,-3.6353853261061886e-10
0.2951351991892582,1.0919824573324772,3.254727643742042,3.25422613377307,8.764849726668132,-22.408937134514986,-3.46279449559006e-10
0.3033012391534878,1.100050002464356,3.2763843118759195,3.198199950915494,8.556531769822351,-22.40052639200529,8.039080512389774e-11
0.3115207853968363,1.1079774751618847,3.297522917348595,3.1421969219167,8.350512741590011,-22.390402989533154,3.213003196833597e-10
0.3197925496841017,1.1157649387809623,3.318149278568036,3.086221445687051,8.146847626714454,-22.3784745286259,4.5629988676409994e-10
0.3281152584911962,1.1234124679581516,3.338269346032737,3.030278148298702,7.9455870795077175,-22.364651719516687,5.021512095026992e-10
0.3364876533347405,1.1309201491746772,3.3578891914758286,2.9743718752158204,7.746777415425033,-22.348848380806533,4.81158224374667e-10
0.3449084910537076,1.1382880813013472,3.3770149970183168,2.918507683550999,7.550460596560752,-22.33098141629652,5.280078596570092e-10
0.3533765440730064,1.1455163761099045,3.395653044250803,2.862690834385587,7.35667421158895,-22.310970769625943,7.311378169561067e-10
0.36189060063914524,1.1526051587695978,3.4138097032600196,2.8069267852467603,7.1654514511039835,-22.288739358367653,1.0720953014242696e-09
0.3704494650278729,1.1595545683286426,3.4314914215920878,2.751221182781434,6.9768210790081655,-22.264212988755535,1.4326460018310172e-09
0.37905195772374767,1.1663647581802876,3.4487047131445188,2.6955798556667974,6.790807400513695,-22.237320252147335,1.6433183702702081e-09
0.3876969155715826,1.173035896513199,3.4654561469789935,2.640008807797248,6.607430227253784,-22.207992404261365,1.550219508317241e-09
0.39638319189967564,1.1795681667458437,3.4817523360468465,2.584514211787776,6.426704839933369,-22.176163228170118,1.0803447025864443e-09
0.40510965661477205,1.1859617679445849,3.497599925819284,2.5291024028335727,6.2486419488898415,-22.141768881984497,2.877946769785922e-10
0.41387519626871083,1.192216915225204,3.5130055828143547,2.4737798729656446,6.073247652881342,-22.10474773212071,-6.333280566650501e-10
0.42267871409665164,1.198333840137522,3.5279759830125967,2.4185532657425375,5.900523396374665,-22.06504017300738,-1.3819736466302857e-09
0.4315191300268624,1.2043127910328562,3.542517800153443,2.3634293714177543,5.730465925562525,-22.02258843406183,-1.6389698487273563e-09
0.4403953806619656,1.2101540334139878,3.556637693904302,2.308415122622981,5.563067243307009,-21.97733637474298,-1.2194583121072355e-09
0.44930641923159315,1.2158578502673543,3.5703422978943413,2.253517590606884,5.398314563176535,-21.929229268473115,-2.9502800202863e-10
0.4582512155163883,1.2214245423772563,3.5836382076051976,2.198743982069074,5.236190262721079,-21.878213576213472,3.1168667646852555e-10
0.46722875572510336,1.2268544287527288,3.59653196844674,2.144101636284827,5.076671835921449,-21.82423671331012,3.190727682067518e-10
0.47623804234654327,1.2321478469922684,3.6090300635838632,2.0895980228955793,4.919731845192234,-21.767246806884902,3.2457236898153496e-10
0.48527809399847854,1.2373051534876782,3.6211389012287705,2.035240740748167,4.765337873186328,-21.70719244214397,3.2719427167648973e-10
0.49434794521765374,1.242326723793839,3.632864802252828,1.9810375169485064,4.613452474153156,-21.64402240574773,3.233537881897064e-10
0.5034466462239762,1.24721295294809,3.6442139875528685,1.9269962066881048,4.464033125313442,-21.577685422462878,3.0095392844486923e-10
0.5125732626540078,1.2519642557906046,3.6551925652936057,1.8731247937400115,4.317032178347057,-21.50812988707324,2.5078250587284856e-10
0.5217268752631898,1.2565810672873037,3.6658065180288504,1.8194313916279774,4.172396811219703,-21.435303592588962,1.7844925537247036e-10
0.5309065795962243,1.2610638428568515,3.676061689704219,1.7659242454726276,4.030068980626434,-21.35915345585787,1.0750511592050316e-10
0.5401114856249987,1.2654130587032526,3.6859637725439645,1.7126117345186906,3.8899853753905207,-21.279625241755312,7.145928293539328e-11
0.5493407173534774,1.2696292121555985,3.695518293824627,1.659502375347083,3.752077371223447,-21.19666328721016,9.723777338876971e-11
0.5585934123889913,1.2737128220165022,3.7047306025381834,1.606604825775632,3.616270987328122,-21.11021022641586,1.8697221548791276e-10
0.5678687214792948,1.2776644289207406,3.7136058559473257,1.553927889452551,3.482486845412966,-21.020206718676743,3.0738078748981934e-10
0.5771658080148525,1.2814845957056633,3.7221490060355946,1.5014805211462665,3.3506401317766406,-20.926591180450476,3.971365458710352e-10
0.5864838474957272,1.285173907794886,3.7303647858549907,1.449271832735711,3.2206405632268966,-20.829299523270667,4.0247982724395115e-10
0.5958220269624962,1.2887329735968083,3.7382576957737528,1.3973110999048641,3.0923923577074346,-20.728264899366213,3.4930991432702285e-10
0.6051795444028882,1.292162424922889,3.7458319897050703,1.3456077693037811,2.9657942104314934,-20.623417457087612,2.9538682611018885e-10
0.6145556081326464,1.2954629174419714,3.7530916614711685,1.2941714658667711,2.8407392767439457,-20.514684109201436,2.63668198385858e-10
0.6239494361073592,1.2986351311203108,3.7600404307082576,1.2430120017409185,2.717115163671772,-20.401988313809362,2.878408622564166e-10
0.6333602552313801,1.3016797706966254,3.76668172902682,1.1921393850386992,2.594803930557735,-20.285249872911262,2.526334696995036e-10
0.6427873006153618,1.3045975661912492,3.7730186862045283,1.1415638291566548,2.4736821012209362,-20.164384751233793,8.985523436422227e-11
0.6522298148015758,1.307389273435388,3.7790541163793234,1.091295762577566,2.3536206891094174,-20.039304917423607,-1.623696732622193e-10
0.6616870469571743,1.3100556746220309,3.7847905043020993,1.041345839057695,2.234485237448969,-19.90991821096249,-3.909121915057767e-10
0.671158252035017,1.3125975788801758,3.790229991707127,0.9917249481074379,2.116135876607478,-19.776128238394364,-4.779394657816738e-10
0.6806426899016863,1.315015822874022,3.795374363858333,0.9424442256737517,1.998427401100708,-19.637834302680638,-3.67506913789839e-10
0.6901396244322644,1.3173112714287745,3.8002250363295182,0.8935150649329435,1.881209368871202,-19.494931369726892,-9.831424563344626e-11
0.6996483225714978,1.3194848181847103,3.8047830420766564,0.8449491271021828,1.7643262256726184,-19.3473100763444,2.1238832914605155e-10
0.7091680533609697,1.3215373862811701,3.809049018860372,0.7967583521780842,1.647617457585913,-19.19485678412216,4.3020875750698906e-10
0.7186980869318466,1.3234699290721057,3.8130231970766983,0.7489549695110141,1.5309177748784168,-19.037453683885854,4.859117552769021e-10
0.7282376934628565,1.3252834308748522,3.8167053880542516,0.7015515081232987,1.4140573305850968,-18.87497895559973,4.311786483413016e-10
0.7377861421030621,1.326978907753767,3.820094972875906,0.6545608066799828,1.296861977343023,-18.707306988725545,3.951861060613737e-10
0.7473426998949078,1.3285574082892022,3.823190891982078,0.6079960225803742,1.1791535659861219,-18.53430866775993,3.9328540424321545e-10
0.7569066307196799,1.3300200142999956,3.825991635913279,0.5618706395605835,1.0607502898756282,-18.35585172870682,3.9382896943607193e-10
0.7664771940916658,1.3313678417681725,3.828495236316823,0.5161984758191568,0.9414670795927534,-18.171801193854385,3.9045033872753265e-10
0.7760536440201593,1.3326020416561883,3.8306992584298563,0.4709936899554763,0.8211160508121066,-17.98201988725526,3.843076967768866e-10
0.7856352278348956,1.3337238007644812,3.8326007946639478,0.426270785722781,0.6995070098518459,-17.786369037781988,3.8490099996124627e-10
0.7952211849982104,1.3347343425968676,3.8341964595215616,0.382044615172252,0.5764480205733514,-17.58470897448966,3.9342396007668867e-10
0.8048107459068397,1.3356349282307758,3.8354823860154625,0.3383303799309151,0.45174603630563437,-17.37689991920558,3.9970160514712916e-10
0.8144031306852646,1.336426857190674,3.836454223757461,0.2951436303671695,0.3252076002136509,-17.162802880833166,3.971507567257504e-10
0.8239975479725451,1.3371114683230718,3.837107138882905,0.2525002623975373,0.19663961716820683,-16.94228065527509,3.9466208079375065e-10
0.8335931937125536,1.3376901406583908,3.8374358159884254,0.21041651166792733,0.06585019957082207,-16.715198933775604,3.9482550562297547e-10
0.84318924996553,1.3381642942320358,3.837434462297567,0.16890894479228147,-0.06735041112907188,-16.481427521284367,3.948645854734423e-10
0.8527848837142517,1.338535390910718,3.8370968142128334,0.1279944474377413,-0.20314884545604256,-16.240841667488755,3.9599257206646143e-10
0.8623792456986094,1.3388049351700753,3.83641614646808,0.08769020892597787,-0.3417275296138523,-15.993323508917939,3.9743852653373324e-10
0.8719714692758551,1.3389744748301886,3.8353852840681455,0.04801370309385708,-0.4832635324171982,-15.73876362083177,3.9812952934425994e-10
0.8815606693151019,1.339045601737165,3.8339966172044475,0.008982665142944657,-0.6279273373758114,-15.47706267532661,3.977866924742557e-10
0.8911459411315934,1.3390199523839534,3.832242119332029,-0.029384935786916533,-0.7758815431175412,-15.20813320036012,3.951114990741189e-10
0.9007263594678154,1.338899208461073,3.830113368588535,-0.06707092857558788,-0.9272794968431012,-14.931901432205606,3.945004323213652e-10
0.910300977539016,1.3386850973107298,3.827601572692398,-0.10405697678948336,-1.0822638675080742,-14.648309250657823,3.9462655365696264e-10
0.9198688261404873,1.3383793922914784,3.8246975974881,-0.14032462030121284,-1.2409651665742518,-14.357316185318272,3.951612370656221e-10
0.9294289128320063,1.337983913030644,3.8213919992425343,-0.1758553219946125,-1.4035002266252605,-14.058901477246858,3.951292626425129e-10
0.9389802212084019,1.3375005255524648,3.8176750607850987,-0.21063051967234814,-1.5699706499468054,-13.753066177929362,3.950333393731853e-10
0.9485217102649238,1.3369311422706158,3.813536831550501,-0.24463168323932633,-1.7404612412147316,-13.439835264646046,3.944897741803288e-10
0.9580523138676487,1.3362777218311392,3.808967171546344,-0.2778403771757267,-1.915038440550862,-13.119259748324161,3.944986559645258e-10
0.9675709403390671,1.335542268791959,3.803955799215026,-0.31023832823452735,-2.0937487752791903,-12.79141874705886,3.9526781847598613e-10
0.9770764721678016,1.3347268331273292,3.7984923431269784,-0.34180749825973916,-2.2766173505940985,-12.456421495948371,3.9536907081583195e-10
0.9865677658523951,1.3338335095437408,3.7925663973758215,-0.3725301619143163,-2.4636464012332153,-12.114409261254792,3.9552361386085977e-10
0.9960436518879442,1.332864436595764,3.786167580491555,-0.40238898903547626,-2.6548139277951877,-11.765557124840628,3.94424048977271e-10
1.0055029349043128,1.331821795590453,3.779285597639966,-0.4313671312673512,-2.850072442609635,-11.410075603166305,3.9614356239781046e-10
1.0149443939644263,1.3307078092690507,3.7719103057821415,-0.4594483124762934,-3.0493478510778043,-11.048212063789205,3.9556091735448717e-10
1.0243667830260714,1.3295247402625778,3.764031781448106,-0.4866169224332063,-3.2525384945965277,-10.680251902350074,4.041957879508118e-10
1.0337688315807907,1.328274889302517,3.755640390659081,-0.5128581130888807,-3.4595143816539675,-10.306519442205957,4.099156569736806e-10
1.0431492454670594,1.3269605931924575,3.746726860529785,-0.5381578967344736,-3.670116632358628,-9.927378521370187,4.099369732557534e-10
1.052506707860391,1.3255842225381962,3.737282351952769,-0.5625032451758684,-3.8841571607606804,-9.543232732654973,4.192948210857139e-10
1.0618398804475857,1.3241481792269296,3.727298532740777,-0.5858821890252127,-4.1014186175191885,-9.154525285592687,4.234976813677349e-10
1.0711474047922929,1.3226548936461786,3.716767650603145,-0.6082839162127879,-4.3216546127904385,-8.761738462746319,3.9617376046408026e-10
1.0804279038803213,1.3211068216612596,3.705682605219591,-0.6296988686354501,-4.544590235345766,-8.365392649015815,3.922355773511299e-10
1.0896799838229017,1.3195064413851363,3.6940370185101132,-0.6501188356192437,-4.769922879732223,-7.966044918764027,3.922053792848601e-10
1.0989022357563067,1.3178562496838533,3.6818253025734142,-0.6695370435169339,-4.997323390323896,-7.564287169013623,3.822435701295035e-10
1.1080932379019197,1.31615875847255,3.6690427243134422,-0.6879482399677275,-5.226437523948652,-7.160743798483674,3.700435513565026e-10
1.1172515577808466,1.3144164908119673,3.6556854660095968,-0.7053487717929542,-5.4568877278264205,-6.756068938935004,3.723013008993803e-10
1.1263757545675726,1.3126319768290884,3.6417506810578146,-0.7217366554300011,-5.688275223370698,-6.350943254318871,3.8331648966050125e-10
1.1354643815780445,1.310807749469154,3.627236544151823,-0.7371116388715468,-5.920182380793637,-5.94607033104067,3.880877841311303e-10
1.1445159888875267,1.3089463400862817,3.612142295174013,-0.7514752540771558,-6.152175363488405,-5.542172691148003,3.964935046951723e-10
1.1535291260603078,1.307050273900045,3.5964682761057682,-0.7648308588928375,-6.383807014695713,-5.139987469717629,3.93026056144663e-10
1.1625023449100986,1.3051220654401547,3.580215960587848,-0.7771836680242464,-6.614619950243842,-4.740261811383828,3.950546556552581e-10
1.1714342023749607,1.303164213851874,3.5633879753961897,-0.7885407719892936,-6.8441498241915015,-4.343748033102408,3.823235061872765e-10
1.180323263419527,1.30117919819364,3.545988113646717,-0.7989111438392945,-7.071928721678314,-3.951198621558217,3.6280312087910715e-10
1.1891681039584705,1.2991694727353733,3.5280213393763016,-0.8083056331967858,-7.2974886338812635,-3.5633611308760518,3.587672381399898e-10
1.1979673137798614,1.2971374622886973,3.509493783382724,-0.816736947502275,-7.520364966737278,-3.1809730510982748,3.453397567909633e-10
1.2067194994473633,1.2950855575997218,3.4904127303529457,-0.8242196205434515,-7.740100033808587,-2.804756719519858,3.148965532773218e-10
1.2154232871614075,1.293016110833148,3.4707865973083574,-0.8307699683377732,-7.95624648369238,-2.4354143466558678,3.5362646144676546e-10
1.2240773255590354,1.2909314311772868,3.450624903429867,-0.8364060324966441,-8.168370613354671,-2.0736232270068586,3.966125206034121e-10
1.2326802884190682,1.2888337806192918,3.429938232078918,-0.8411475124205113,-8.376055519889485,-1.7200312033071066,3.9737813040119363e-10
1.2412308772680198,1.2867253698954637,3.408738185090954,-0.8450156863593867,-8.578904048486157,-1.375252444439037,3.980566987138445e-10
1.2497278238646496,1.2846083546489921,3.387037329873906,-0.8480333221678494,-8.77654149736673,-1.0398635931558955,4.0398440148692316e-10
1.258169892537353,1.2824848318325148,3.3648491401827574,-0.8502245791068421,-8.968618045304176,-0.7144003326702544,4.0470915507739846e-10
1.2665558823733645,1.2803568363557434,3.342187931186671,-0.8516149016122606,-9.154810874330554,-0.3993544104949319,3.7692515775233915e-10
1.2748846292412384,1.278226338004669,3.319068789651692,-0.8522309062542215,-9.334825965619176,-0.09517115037041708,3.396340986228097e-10
1.2831550076273999,1.276095238659739,3.2955075000368628,-0.8521002630654526,-9.508399553072053,0.19775252642772073,3.646984936267472e-10
1.2913659322706164,1.273965369835965,3.271520467317347,-0.8512515724440214,-9.675299225905032,0.4790695589744572,3.9808156770959613e-10
1.2995163596280024,1.2718384904936837,3.2471246376248954,-0.8497142393000641,-9.83532467998369,0.7484836852917521,4.015152654801568e-10
1.3076052891294658,1.2697162851829746,3.2223374174073305,-0.847518345423634,-9.988308120927828,1.005749866805816,4.072298054325074e-10
1.3156317642229818,1.2676003625173304,3.197176591947533,-0.8446945213226429,-10.134114329618592,1.2506742154602992,4.4581049962744146e-10
1.3235948732153247,1.2654922539682774,3.1716602441442325,-0.8412738188827764,-10.272640406115464,1.4831134480491837,4.750742021997212e-10
1.3314937499177337,1.2633934129659996,3.145806674358913,-0.8372875860116581,-10.403815212728782,1.7029738991927263,4.5127723780069573e-10
1.3393275740981199,1.2613052143025854,3.119634321990042,-0.832767344239469,-10.527598540484071,1.9102101292490052,3.9780356786423e-10
1.3470955717371693,1.2592289538408878,3.093161689408964,-0.8277446702064877,-10.643980026127705,2.104823167552595,3.7562930543799666e-10
1.3547970150856992,1.257165848531985,3.0664072688917803,-0.8222510819680119,-10.752977849165548,2.2868584347169,3.895426203825991e-10
1.3624312225284956,1.2551170367325044,3.039389473154175,-0.8163179310036311,-10.854637240236679,2.456403390410016,3.9627234826866697e-10
1.369997558339761,1.253083578694564,3.0121265696623363,-0.8099763001523065,-10.949028834751811,2.6135849575490164,3.964180095294978e-10
1.377495432230912,1.2510664573750165,2.98463661931417,-0.8032569083690083,-11.036246900447157,2.758566764093172,4.0106051812927035e-10
1.3849242987560426,1.2490665794661133,2.9569374196768106,-0.796190022558961,-11.11640747174996,2.8915462515812833,4.221210048171997e-10
1.3922836565899679,1.2470847766246165,2.92904645293698,-0.7888053767097595,-11.189646420898706,3.0127516945796162,4.342153303582563e-10
1.399573047679795,1.2451218068974155,2.9009808387680507,-0.7811320986003261,-11.256117493794669,3.1224391721742224,4.2881342920964016e-10
1.4067920562850311,1.2431783563206191,2.8727572921010545,-0.7731986440631186,-11.315990336728799,3.2208895300348956,4.2902126295985e-10
1.4139403079180077,1.2412550406738807,2.844392085788335,-0.7650327387803825,-11.369448537705502,3.308405367979276,4.3948666927917657e-10
1.4210174681963572,1.2393524073717235,2.8159010181486894,-0.7566613275952786,-11.416687703591261,3.3853080843113648,4.1587533416986844e-10
1.4280232416195306,1.237470937473404,2.787299385358231,-0.7481105312775144,-11.457913591694362,3.4519350043696257,3.964446548820888e-10
1.4349573702852327,1.235611047788148,2.7586019582354964,-0.7394056100018431,-11.493340311194757,3.5086366159368305,3.9617287228566056e-10
1.441819632550765,1.2337730930663566,2.7298229635216327,-0.7305709337678612,-11.523188607765428,3.555773931208286,3.9553871289399467e-10
1.4486098416529163,1.2319573682565292,2.7009760693726257,-0.7216299593016431,-11.547684241837688,3.5937159907436955,3.9240699578613203e-10
1.4553278442987305,1.2301641108092056,2.6720743747279485,-0.7126052129191,-11.567056468392526,3.62283752101865,3.9097702853041483e-10
1.4619735192315801,1.2283935030207185,2.6431304023614786,-0.7035182790667389,-11.581536623965949,3.6435167539627784,3.978399831794377e-10
1.4685467757833663,1.2266456744001706,2.6141560953252356,-0.6943897941023522,-11.591356824464457,3.6561334138243633,4.08510558713715e-10
1.4750475524238607,1.224920704042668,2.5851628165105716,-0.6852394449025939,-11.596748775516442,3.661066873957439,4.057527647205461e-10
1.4814758153177927,1.2232186229925008,2.556161351050671,-0.6760859718830299,-11.597942695394748,3.6586944836335737,3.9683545338675685e-10
1.4878315568824876,1.221539416606961,2.5271619112686623,-0.6669471759702946,-11.595166348827005,3.649390062315437,3.945022086782046e-10
1.4941147943610662,1.2198830268977534,2.4981741439023986,-0.6578399291281752,-11.588644189163253,3.6335225577564283,3.944755633256136e-10
1.5003255684216363,1.218249354833881,2.4692071393491797,-0.6487801880582937,-11.578596605253725,3.6114548625996044,3.8461944740220133e-10
1.5064639417808754,1.2166382626082959,2.4402694426750906,-0.6397830106745053,-11.565239268402213,3.5835427826053143,3.715401319936973e-10
1.5125299978558848,1.2150495758620494,2.4113690661229445,-0.630862574954753,-11.548782574181903,3.5501341488065017,3.7138736530550887e-10
1.5185238394468226,1.2134830858619134,2.3825135029037825,-0.6220321998423729,-11.529431173482612,3.51156806527717,3.874154330674173e-10
1.5244455874553464,1.2119385516235948,2.3537097420655098,-0.6133043678826423,-11.50738358685668,3.4681742837592275,4.041265100340752e-10
1.5302953796439267,1.2104157019726698,2.324964284232121,-0.6046907492803186,-11.48283189600709,3.420272696042363,4.04855704516649e-10
1.5360733694410924,1.2089142375353554,2.2962831580069527,-0.5962022270639205,-11.455961506150619,3.3681729348053238,3.9740921664588313e-10
1.5417797247831035,1.2074338326730503,2.2676719368774196,-0.5878489231055675,-11.426950972971488,3.3121740735282024,3.8700598281593557e-10
1.54741462698481,1.2059741373714734,2.2391357565541474,-0.5796402248865917,-11.395971888199897,3.2525644166166545,3.8865222151684975e-10
1.5529782696764436,1.204534779028619,2.210679332411832,-0.5715848125158693,-11.363188817763241,3.1896213708070906,3.8613112707253094e-10
1.558470857771702,1.203115364193812,2.182306977113154,-0.5636906861048195,-11.328759286947513,3.1236113894768294,3.59998697518904e-10
1.5638926064843657,1.2017154802315018,2.1540226182028865,-0.555965193178186,-11.29283380707159,3.0547899816817514,3.2260638604952874e-10
1.569243740387336,1.2003346969186248,2.125829815564466,-0.5484150559536598,-11.255555938496482,2.983401778133669,3.0100721915005124e-10
1.5745244925140707,1.1989725679754777,2.0977317786774616,-0.5410463983916272,-11.217062385213888,2.909680646997279,3.1040059411679977e-10
1.579735103502425,1.1976286325300227,2.0697313836143425,-0.5338647729163205,-11.177483116569615,2.833849852833889,3.4191449671538976e-10
1.5848758207808697,1.1963024165155496,2.0418311897151287,-0.526875186709694,-11.136941511994392,2.7561222524758415,3.7165603927746815e-10
1.5899468977971014,1.1949934340016062,2.01403345587824,-0.5200821274792751,-11.09555452493221,2.6767005220736437,3.8340264296721216e-10
1.594948593289021,1.1937011884581294,1.9863401564061198,-0.513489588601312,-11.053432862470526,2.5957774100124134,3.852766994327794e-10
1.599881170598046,1.1924251739527363,1.9587529963442927,-0.5071010935408794,-11.010681177484308,2.5135360108406815,3.9037129084817934e-10
1.6047448970085991,1.1911648763040417,1.9312734263840698,-0.50091971965527,-10.967398270634693,2.4301500561587437,3.889479849306099e-10
1.6095400431218903,1.189919774180267,1.9039026573078661,-0.494948121341338,-10.923677299710691,2.345784218658294,3.8985881190001237e-10
1.6142668822853201,1.1886893401117902,1.8766416737484732,-0.48918855216589985,-10.879605993675705,2.2605944252206474,3.892495215040981e-10
1.6189256900397366,1.1874730414722687,1.8494912475238052,-0.48364288638461156,-10.835266869895948,2.1747281767357034,3.850990637488394e-10
1.6235167436026317,1.186270341402298,1.8224519504010377,-0.47831263961594267,-10.790737452565542,2.0883248715586684,3.800053605118592e-10
1.6280403213833765,1.1850806996810355,1.7955241663064567,-0.4731989886914254,-10.74609049083408,2.0015161302698616,3.7688163700977384e-10
1.6324967025287664,1.1839035735484353,1.7687081029902998,-0.4683027906922558,-10.701394175333245,1.914426119688633,3.755347144362986e-10
1.636886166497169,1.182738418480727,1.7420038031557101,-0.46362460118228666,-10.656712351983563,1.8271718743674463,3.732956166402346e-10
1.6412089926595754,1.1815846889217774,1.715411155060931,-0.45916469164745716,-10.61210473213118,1.7398636140442574,3.691353889223592e-10
1.6454654599258296,1.1804418389729754,1.6889299026039908,-0.45492306615172584,-10.567627098217802,1.6526050557615841,3.6750735787904887e-10
1.6496558463943323,1.1793093230442764,1.6625596548990065,-0.45089947721954976,-10.523331504324805,1.5654937195679435,3.758096056571958e-10
1.6537804290235159,1.1781865964690421,1.6362998953532235,-0.4470934409549544,-10.479266471056889,1.4786212269056491,3.875197940317321e-10
